S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,28255002200603485;1,000000000000000;1,27793578480123937;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,71374190179631114;1,000021812767396;-0,99997818723260457;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,71374190179631114;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,58817107789218426;1,072250418448611;-0,47423630322882060;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,58817107789218426;1,000000000000000;1,27600725068965115;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,47961978311650455;3,819578557144217;1,53694668915807675;FALSE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,47961978311650455;1,000000000000000;0,61269587782501322;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,65825657942332327;0,927033859825034;-0,14446651366085844;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,65825657942332327;1,000000000000000;3,25844521879372362;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,16057316306978464;2,356676938614393;1,60291588886842717;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,16057316306978464;1,000000000000000;3,36831939965897043;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,02558859065175056;1,000018044991043;-0,99998195500895681;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,02558859065175056;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,10567302862182260;1,208497702660644;-0,83872465417660280;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,10567302862182260;1,000000000000000;-0,17177343999199507;TRUE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,90224092220887542;1,455549498330208;-0,40624468148179027;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,90224092220887542;1,000000000000000;2,55367476334142474;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,14652647473849356;6,180339887498947;7,01631615902460037;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,14652647473849356;1,000000000000000;5,02176906108253807;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,31263114628382027;3,819703478276218;1,62958906773852030;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,31263114628382027;1,000000000000000;1,43858082148686028;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,65517787355929613;1,000024716194934;-0,99997528380506751;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,65517787355929613;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,60885426332242787;0,878285513583346;-0,41919114318023953;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,60885426332242787;1,000000000000000;0,28512713142403379;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,31927921343594790;2,695444131501874;-0,22010553974895183;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,31927921343594790;1,000000000000000;2,00421113503577963;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,28351193410344422;7,294228344833245;-1,30215328033212785;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,28351193410344422;1,000000000000000;2,98730464700040876;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,34574410761706531;0,486108692827643;0,90139015853399751;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,34574410761706531;1,000000000000000;-0,25492144620050539;TRUE;Carrying Capacity
